source_id,guid,doc_id,scale,raw_text,text,lexical,structural,other,label_type,label,set,label_mapped_to_big5,facet
IPIP,ifinishtasksquickly,Q190,TCI,Finish tasks quickly,I finish tasks quickly.,0,0,0,soft,other,train,conscientiousness,initiative
IPIP,ifolloworders,Q192,TCI,Follow orders,I follow orders.,0,0,0,soft,other,train,agreeableness,conformity/dependence/need for approval
IPIP,icannotstandonmyown,Q1922,LOC,Can't stand on my own,I cannot stand on my own.,0,0,0,soft,other,train,neuroticism,"locus of control,internal"
IPIP,iamselfdestructive,Q1957,PS,Am self destructive,I am self-destructive.,0,0,0,soft,other,train,neuroticism,ps:s
IPIP,ifelthopefulaboutthefuture,Q1997,CES-D,Felt hopeful about the future,I felt hopeful about the future.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ithoughtaboutkillingmyself,Q1999,CES-D,Thought about killing myself,I thought about killing myself.,0,0,0,soft,other,train,neuroticism,depression
IPIP,igetlostinmydreams,Q200,TCI,Get lost in my dreams,I get lost in my dreams.,0,0,0,soft,other,train,openness,imagination
IPIP,ihadrestlesssleep,Q2000,CES-D,Had restless sleep,I had restless sleep.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ifelthappy,Q2001,CES-D,Felt happy,I felt happy.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ifeltlonely,Q2003,CES-D,Felt lonely,I felt lonely.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ienjoyedlife,Q2004,CES-D,Enjoyed life,I enjoyed life.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ihadcryingspells,Q2005,CES-D,Had crying spells,I had crying spells.,0,0,0,soft,other,test,neuroticism,depression
IPIP,ifeltsad,Q2006,CES-D,Felt sad,I felt sad.,0,0,0,soft,other,train,neuroticism,depression
IPIP,icouldnotgetgoing,Q2007,CES-D,Could not get going,I could not get going.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ifeltfearful,Q2008,CES-D,Felt fearful,I felt fearful.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ifeltthatpeopledislikedme,Q2009,CES-D,Felt that people disliked me,I felt that people disliked me.,0,0,0,soft,other,train,neuroticism,depression
IPIP,igetsoinvolvedwiththingsthatiforgetthetime,Q201,TCI,Get so involved with things that I forget the time,I get so involved with things that I forget the time.,0,0,0,soft,other,train,openness,imagination
IPIP,ihadthoughtsaboutdeath,Q2010,CES-D,Had thoughts about death,I had thoughts about death.,0,0,0,soft,other,train,neuroticism,depression
IPIP,italkedlessthanusual,Q2011,CES-D,Talked less than usual,I talked less than usual.,0,0,0,soft,other,train,neuroticism,depression
IPIP,ifeelthatitisokthatsomepeopledonotlikeme,Q2024,IPIP,Feel that it's OK that some people don't like me,I feel that it is ok that some people do not like me.,0,0,0,soft,other,train,neuroticism,
IPIP,iremembermyfailuresmoreeasilythanmysuccesses,Q2027,LOC,Remember my failures more easily than my successes,I remember my failures more easily than my successes.,0,0,0,soft,other,train,neuroticism,"locus of control,external"
IPIP,ibelieveinthepoweroffate,Q2029,LOC,Believe in the power of fate,I believe in the power of fate.,0,0,0,soft,other,train,neuroticism,"locus of control,chance"
IPIP,idonottrytofiguremyselfout,Q2031,SELF-CONSC,Don't try to figure myself out,I do not try to figure myself out.,0,0,0,soft,other,train,openness,introspection/private self-consciousness
IPIP,ibelievethattheworldiscontrolledbyafewpowerfulpeople,Q2034,LOC,Believe that the world is controlled by a few powerful people,I believe that the world is controlled by a few powerful people.,0,0,0,soft,other,train,neuroticism,locus of control
IPIP,iexaminemymotivesconstantly,Q2039,SELF-CONSC,Examine my motives constantly,I examine my motives constantly.,0,0,0,soft,other,train,neuroticism,introspection/private self-consciousness
IPIP,ibelievethatthereisneveranexcuseforlying,Q2045,MPQ,Believe that there is never an excuse for lying,I believe that there is never an excuse for lying.,0,0,0,soft,other,train,openness,
IPIP,iamlesscapablethanmostpeople,Q2049,LOC,Am less capable than most people,I am less capable than most people.,0,0,0,soft,other,train,neuroticism,locus of control
IPIP,igiveintonoone,Q205,TCI,Give in to no one,I give in to no one.,0,0,0,soft,other,train,agreeableness,conformity/dependence/need for approval
IPIP,ilovetobethecenterofattention,Q2053,CAT-PD,Love to be the center of attention,I love to be the center of attention.,0,0,0,soft,other,train,extraversion,exhibitionism
IPIP,ibelievethatunfortunateeventsoccurbecauseofbadluck,Q2054,LOC,Believe that unfortunate events occur because of bad luck,I believe that unfortunate events occur because of bad luck.,0,0,0,soft,other,train,neuroticism,locus of control
IPIP,iamconstantlyreflectingaboutmyself,Q2055,SELF-CONSC,Am constantly reflecting about myself,I am constantly reflecting about myself.,0,0,0,soft,other,train,neuroticism,introspection/private self-consciousness
IPIP,ibelievethatsomepeoplearebornlucky,Q2060,IPIP,Believe that some people are born lucky,I believe that some people are born lucky.,0,0,0,soft,other,train,neuroticism,
IPIP,idothingsthatmentraditionallydo,Q2070,6FPQ,Do things that men traditionally do,I do things that men traditionally do.,0,0,0,soft,other,train,agreeableness,
IPIP,ibelievethatmysuccessdependsonabilityratherthanluck,Q2080,LOC,Believe that my success depends on ability rather than luck,I believe that my success depends on ability rather than luck.,0,0,0,soft,other,train,neuroticism,locus of control
IPIP,ibelievethatbyworkinghardapersoncanachieveanything,Q2084,LOC,Believe that by working hard a person can achieve anything,I believe that by working hard a person can achieve anything.,0,0,0,soft,other,train,conscientiousness,"locus of control,internal"
IPIP,ihatewaitingforanything,Q2096,QB6,Hate waiting for anything,I hate waiting for anything.,0,0,0,soft,other,train,agreeableness,agreeableness
IPIP,iamnotanextraordinaryperson,Q2098,BIS-BAS,Am not an extraordinary person,I am not an extraordinary person.,0,0,0,soft,other,train,extraversion,ambition/drive
IPIP,iliketotakeresponsibilityformakingdecisions,Q2105,LOC,Like to take responsibility for making decisions,I like to take responsibility for making decisions.,0,0,0,soft,other,train,extraversion,locus of control
IPIP,iliketoshowoffmybody,Q2106,BIS-BAS,Like to show off my body,I like to show off my body.,0,0,0,soft,other,train,extraversion,ambition/drive
IPIP,iamanextraordinaryperson,Q2112,QB6,Am an extraordinary person,I am an extraordinary person.,0,0,0,soft,other,train,openness,openness
IPIP,iwouldenjoybeingoutonasailboatduringastorm,Q2140,BSSS,Would enjoy being out on a sailboat during a storm,I would enjoy being out on a sailboat during a storm.,0,0,0,soft,other,train,openness,risk-taking/sensation-seeking/thrill-seeking
IPIP,iameagertosoothehurtfeelings,Q2142,BIS-BAS,Am eager to soothe hurt feelings,I am eager to soothe hurt feelings.,0,0,0,soft,other,train,agreeableness,excitement-seeking
IPIP,icareaboutothers,Q2150,CAT-PD,Care about others,I care about others.,0,0,0,soft,other,train,agreeableness,callousness
IPIP,ifeelthatpeopleareagainstme,Q2163,PS,Feel that people are against me,I feel that people are against me.,0,0,0,soft,other,train,neuroticism,ps:s
IPIP,icompletemydutiesassoonaspossible,Q2181,QB6,Complete my duties as soon as possible,I complete my duties as soon as possible.,0,0,0,soft,other,train,conscientiousness,conscientiousness
IPIP,iinvestigateallpossibilities,Q219,TCI,Investigate all possibilities,I investigate all possibilities.,0,0,0,soft,other,train,conscientiousness,recklessness
IPIP,ibelievethatmostquestionshaveonerightanswer,Q2199,CAT-PD,Believe that most questions have one right answer,I believe that most questions have one right answer.,0,0,0,soft,other,train,openness,rigidity
IPIP,iworklongerhoursthanmostpeople,Q2250,CAT-PD,Work longer hours than most people,I work longer hours than most people.,0,0,0,soft,other,train,conscientiousness,workaholism
IPIP,ienjoysexualexperiencesintensely,Q2252,CAT-PD,Enjoy sexual experiences intensely,I enjoy sexual experiences intensely.,0,0,0,soft,other,train,extraversion,romantic disinterest
IPIP,igotintroublealotatschool,Q2266,CAT-PD,Got in trouble a lot at school,I got in trouble a lot at school.,0,0,0,soft,other,train,agreeableness,norm violation
IPIP,ifeelthatothersmisunderstandme,Q2276,PS,Feel that others misunderstand me,I feel that others misunderstand me.,0,0,0,soft,other,train,neuroticism,ps:s
IPIP,irecoverquicklyfromstressandillness,Q2291,QB6,Recover quickly from stress and illness,I recover quickly from stress and illness.,0,0,0,soft,other,train,neuroticism,neuroticism
IPIP,iamopentonewexperiences,Q2292,BSSS,Am open to new experiences,I am open to new experiences.,0,0,0,soft,other,train,openness,risk-taking/sensation-seeking/thrill-seeking
IPIP,iamnotgoodatdeceivingotherpeople,Q2299,QB6,Am not good at deceiving other people,I am not good at deceiving other people.,0,0,0,soft,other,train,agreeableness,honesty
IPIP,idonotthinkmuchaboutsex,Q2308,CAT-PD,Don't think much about sex,I do not think much about sex.,0,0,0,soft,other,train,agreeableness,romantic disinterest
IPIP,ifindlifedifficult,Q2309,PS,Find life difficult,I find life difficult.,0,0,0,soft,other,test,neuroticism,ps:s
IPIP,ibegintoanswerbeforetheotherpersonfinishesthequestion,Q2328,ADHDS,Begin to answer before the other person finishes the question,I begin to answer before the other person finishes the question.,0,0,0,soft,other,train,neuroticism,adhd
IPIP,imightenjoythethrillofbeinglostatsea,Q2329,BSSS,Might enjoy the thrill of being lost at sea,I might enjoy the thrill of being lost at sea.,0,0,0,soft,other,test,agreeableness,risk-taking/sensation-seeking/thrill-seeking
IPIP,iamoftenfidgety,Q2331,ADHDS,Am often fidgety,I am often fidgety.,0,0,0,soft,other,train,neuroticism,adhd
IPIP,imightactuallyenjoybeingcaughtinanearthquakeortornado,Q2332,BSSS,Might actually enjoy being caught in an earthquake or tornado,I might actually enjoy being caught in an earthquake or tornado.,0,0,0,soft,other,train,agreeableness,risk-taking/sensation-seeking/thrill-seeking
IPIP,iprefertoletothersbethecenterofattention,Q2333,HPS,Prefer to let others be the center of attention,I prefer to let others be the center of attention.,0,0,0,soft,other,test,extraversion,hypomanic exhibitionism
IPIP,iamoftensoassertiveorsociablethatisurprisemyself,Q2334,HPS,Am often so assertive or sociable that I surprise myself,I am often so assertive or sociable that I surprise myself.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,ifeelthattherearegoodandbadnumbers,Q2335,OCI-S,Feel that there are good and bad numbers,I feel that there are good and bad numbers.,0,0,0,soft,other,train,neuroticism,obsessive-compulsive symptoms
IPIP,iforgetthings,Q2336,ADHDS,Forget things,I forget things.,0,0,0,soft,other,train,conscientiousness,adhd
IPIP,ifindthatmythoughtsareracing,Q2338,HPS,Find that my thoughts are racing,I find that my thoughts are racing.,0,0,0,soft,other,train,neuroticism,hypomanic mood intensity
IPIP,ihavedifficultykeepingmyattentiononatask,Q2340,CAT-PD,Have difficulty keeping my attention on a task,I have difficulty keeping my attention on a task.,0,0,0,soft,other,train,conscientiousness,non-perseverance
IPIP,iamusuallyinanaveragesortofmoodnottoohighandnottoolow,Q2341,HPS,"Am usually in an average sort of mood, not too high and not too low",I am usually in an average sort of mood not too high and not too low.,0,0,0,soft,other,train,openness,hypomanic mood intensity
IPIP,iwouldmakeagoodnightclubcomedian,Q2342,HPS,Would make a good night-club comedian,I would make a good night club comedian.,0,0,0,soft,other,train,agreeableness,hypomanic exhibitionism
IPIP,ithinkthatmymoodsdonotchangemorethanmostpeopledo,Q2343,HPS,Think that my moods don't change more than most people's do,I think that my moods do not change more than most people do.,0,0,0,soft,other,test,neuroticism,hypomanic mood intensity
IPIP,iamafraidoflargedogs,Q2344,BSSS,Am afraid of large dogs,I am afraid of large dogs.,0,0,0,soft,other,train,openness,risk-taking/sensation-seeking/thrill-seeking
IPIP,ifeelemotionswithextremeintensity,Q2345,HPS,Feel emotions with extreme intensity,I feel emotions with extreme intensity.,0,0,0,soft,other,train,neuroticism,hypomanic mood intensity
IPIP,ipreferfeartoboredom,Q2346,BSSS,Prefer fear to boredom,I prefer fear to boredom.,0,0,0,soft,other,train,agreeableness,risk-taking/sensation-seeking/thrill-seeking
IPIP,iwouldbenervousplayingtheclowninfrontofotherpeople,Q2347,HPS,Would be nervous playing the clown in front of other people,I would be nervous playing the clown in front of other people.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,igetupsetifobjectsarenotarrangedproperly,Q2348,OCI-S,Get upset if objects are not arranged properly,I get upset if objects are not arranged properly.,0,0,0,soft,other,test,conscientiousness,obsessive-compulsive symptoms
IPIP,imightenjoyafreefallfromanairplane,Q2349,BSSS,Might enjoy a free fall from an airplane,I might enjoy a free fall from an airplane.,0,0,0,soft,other,train,agreeableness,risk-taking/sensation-seeking/thrill-seeking
IPIP,ifeelexcitedorhappyfornoapparentreason,Q2350,BIS-BAS,Feel excited or happy for no apparent reason,I feel excited or happy for no apparent reason.,0,0,0,soft,other,train,extraversion,excitement-seeking
IPIP,ifeelthatihavetorepeatcertainnumbers,Q2351,OCI-S,Feel that I have to repeat certain numbers,I feel that I have to repeat certain numbers.,0,0,0,soft,other,train,openness,obsessive-compulsive symptoms
IPIP,itendtofeelhappyandirritableatthesametime,Q2352,HPS,Tend to feel happy and irritable at the same time,I tend to feel happy and irritable at the same time.,0,0,0,soft,other,train,neuroticism,hypomanic mood intensity
IPIP,iamafraidofheights,Q2353,BSSS,Am afraid of heights,I am afraid of heights.,0,0,0,soft,other,train,neuroticism,risk-taking/sensation-seeking/thrill-seeking
IPIP,itrytostayinsidewhentheweatherisbad,Q2354,BSSS,Try to stay inside when the weather is bad,I try to stay inside when the weather is bad.,0,0,0,soft,other,train,openness,risk-taking/sensation-seeking/thrill-seeking
IPIP,ihavebeentoldiamnotlisteningwhenothersarespeakingtome,Q2356,ADHDS,Have been told I'm not listening when others are speaking to me,I have been told I am not listening when others are speaking to me.,0,0,0,soft,other,train,agreeableness,adhd
IPIP,idonotenjoydoingquietleisureactivities,Q2357,ADHDS,Don't enjoy doing quiet leisure activities,I do not enjoy doing quiet leisure activities.,0,0,0,soft,other,train,openness,adhd
IPIP,iliketosleeponthingsbeforeacting,Q236,TCI,Like to sleep on things before acting,I like to sleep on things before acting.,0,0,0,soft,other,train,conscientiousness,recklessness
IPIP,ihavedifficultygettingridofnastythoughts,Q2360,OCI-S,Have difficulty getting rid of nasty thoughts,I have difficulty getting rid of nasty thoughts.,0,0,0,soft,other,train,neuroticism,obsessive-compulsive symptoms
IPIP,ifinditdifficulttotouchanobjectthathasbeentouchedbyothers,Q2361,OCI-S,Find it difficult to touch an object that has been touched by others,I find it difficult to touch an object that has been touched by others.,0,0,0,soft,other,train,neuroticism,
IPIP,iwashmyhandsmoreoftenthanisnecessary,Q2362,OCI-S,Wash my hands more often than is necessary,I wash my hands more often than is necessary.,0,0,0,soft,other,train,neuroticism,obsessive-compulsive symptoms
IPIP,ineedthingstobearrangedinaparticularorder,Q2363,OCI-S,Need things to be arranged in a particular order,I need things to be arranged in a particular order.,0,0,0,soft,other,train,openness,obsessive-compulsive symptoms
IPIP,ipreferfriendswhoareexcitinglyunpredictable,Q2365,BIS-BAS,Prefer friends who are excitingly unpredictable,I prefer friends who are excitingly unpredictable.,0,0,0,soft,other,train,extraversion,risk-taking/sensation-seeking/thrill-seeking
IPIP,icanslowmyselfdownwheniwantto,Q2367,HPS,Can slow myself down when I want to,I can slow myself down when I want to.,0,0,0,soft,other,train,neuroticism,hypomanic mood intensity
IPIP,ifeelrestlessalotofthetime,Q2368,ADHDS,Feel restless a lot of the time,I feel restless a lot of the time.,0,0,0,soft,other,train,neuroticism,adhd
IPIP,icouldbeasuccessinmanyfields,Q2371,HPS,Could be a success in many fields,I could be a success in many fields.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,ihavepersuadedotherstodosomethingreallyadventurousorcrazy,Q2372,BIS-BAS,Have persuaded others to do something really adventurous or crazy,I have persuaded others to do something really adventurous or crazy.,0,0,0,soft,other,train,extraversion,risk-taking/sensation-seeking/thrill-seeking
IPIP,isometimeshavetocleanmyselfsimplybecauseifeelcontaminated,Q2373,OCI-S,Sometimes have to clean myself simply because I feel contaminated,I sometimes have to clean myself simply because I feel contaminated.,0,0,0,soft,other,test,neuroticism,obsessive-compulsive symptoms
IPIP,ithinkiwouldmakeagoodactor,Q2374,HPS,Think I would make a good actor,I think I would make a good actor.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,iunderstandthereasonswhenifeelveryexcitedorhappy,Q2376,HPS,Understand the reasons when I feel very excited or happy,I understand the reasons when I feel very excited or happy.,0,0,0,soft,other,train,neuroticism,hypomanic mood intensity
IPIP,ihaveanuncommonabilitytopersuadeorinspireothers,Q2377,HPS,Have an uncommon ability to persuade or inspire others,I have an uncommon ability to persuade or inspire others.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,ifinditdifficulttoorganizetasksandactivities,Q2379,ADHDS,Find it difficult to organize tasks and activities,I find it difficult to organize tasks and activities.,0,0,0,soft,other,train,conscientiousness,adhd
IPIP,idonotpayenoughattentionwhenothersarespeakingtome,Q2380,ADHDS,Don't pay enough attention when others are speaking to me,I do not pay enough attention when others are speaking to me.,0,0,0,soft,other,train,conscientiousness,adhd
IPIP,ifinditdifficulttositstillforlongperiodsoftime,Q2381,ADHDS,Find it difficult to sit still for long periods of time,I find it difficult to sit still for long periods of time.,0,0,0,soft,other,train,agreeableness,adhd
IPIP,irepeatedlycheckdoorswindowsanddrawers,Q2383,OCI-S,"Repeatedly check doors, windows, and drawers",I repeatedly check doors windows and drawers.,0,0,0,soft,other,train,openness,obsessive-compulsive symptoms
IPIP,iamoftensorestlessthatitisimpossibleformetositstill,Q2386,IPIP,Am often so restless that it is impossible for me to sit still,I am often so restless that it is impossible for me to sit still.,0,0,0,soft,other,train,neuroticism,
IPIP,iamsogoodatcontrollingothersthatitsometimesscaresme,Q2388,HPS,Am so good at controlling others that it sometimes scares me,I am so good at controlling others that it sometimes scares me.,0,0,0,soft,other,train,agreeableness,hypomanic exhibitionism
IPIP,icanplaymanyrolesconvincingly,Q2389,HPS,Can play many roles convincingly,I can play many roles convincingly.,0,0,0,soft,other,train,agreeableness,hypomanic exhibitionism
IPIP,icheckonthingsmoreoftenthannecessary,Q2390,OCI-S,Check on things more often than necessary,I check on things more often than necessary.,0,0,0,soft,other,train,neuroticism,obsessive-compulsive symptoms
IPIP,igetintomoodswhereifeelveryspeededupandirritable,Q2391,HPS,Get into moods where I feel very speeded up and irritable,I get into moods where I feel very sped up and irritable.,0,0,0,soft,other,test,neuroticism,hypomanic mood intensity
IPIP,iwouldenjoycampaigningforpoliticaloffice,Q2394,HPS,Would enjoy campaigning for political office,I would enjoy campaigning for political office.,0,0,0,soft,other,train,extraversion,hypomanic exhibitionism
IPIP,whenwithagrouphavedifficultiesselectingagoodtopictotalkabout,Q2402,PS,#N/A,When with a group I have difficulties selecting a good topic to talk about.,0,0,0,soft,other,train,extraversion,ps:p
IPIP,iamoftenworriedbythingsthatisaidordid,Q2416,QB6,Am often worried by things that I said or did,I am often worried by things that I said or did.,0,0,0,soft,other,test,neuroticism,neuroticism
IPIP,ifindtheworldaveryinterestingplace,Q2429,VIA,Find the world a very interesting place,I find the world a very interesting place.,0,0,0,soft,other,train,openness,curiosity
IPIP,iamtrustedtokeepsecrets,Q2430,VIA,Am trusted to keep secrets,I am trusted to keep secrets.,0,0,0,soft,other,train,agreeableness,honesty/integrity/authenticity
IPIP,ithinkbeforeispeak,Q2431,VIA,Think before I speak,I think before I speak.,0,0,0,soft,other,train,conscientiousness,prudence
IPIP,iexperiencedeepemotionswheniseebeautifulthings,Q2433,VIA,Experience deep emotions when I see beautiful things,I experience deep emotions when I see beautiful things.,0,0,0,soft,other,train,openness,aesthetic appreciation/artistic interests
IPIP,ibehaveinunusualandstrangeways,Q2434,VIA,Behave in unusual and strange ways,I behave in unusual and strange ways.,0,0,0,soft,other,train,conscientiousness,prudence
IPIP,istoptocountmyblessings,Q2435,VIA,Stop to count my blessings,I stop to count my blessings.,0,0,0,soft,other,train,agreeableness,gratitude
IPIP,iamnotgoodattakingchargeofagroup,Q2436,VIA,Am not good at taking charge of a group,I am not good at taking charge of a group.,0,0,0,soft,other,train,extraversion,leadership
IPIP,iremainhopefuldespitechallenges,Q2437,VIA,Remain hopeful despite challenges,I remain hopeful despite challenges.,0,0,0,soft,other,train,neuroticism,hope/optimism
IPIP,iamagoalorientedperson,Q2439,VIA,Am a goal-oriented person,I am a goal-oriented person.,0,0,0,soft,other,train,conscientiousness,industriousness/perseverance/persistence
IPIP,ihavetakenfrequentstandsinthefaceofstrongopposition,Q2440,VIA,Have taken frequent stands in the face of strong opposition,I have taken frequent stands in the face of strong opposition.,0,0,0,soft,other,train,openness,bravery/courage/valor
IPIP,ifollowtherules,Q2444,VIA,Follow the rules,I follow the rules.,0,0,0,soft,other,train,conscientiousness,prudence
IPIP,ineverseekvengeance,Q2445,VIA,Never seek vengeance,I never seek vengeance.,0,0,0,soft,other,train,agreeableness,forgiveness/mercy
IPIP,iamnotallthatcuriousabouttheworld,Q2446,VIA,Am not all that curious about the world,I am not all that curious about the world.,0,0,0,soft,other,train,openness,curiosity
IPIP,ilookforwardtotheopportunitytolearnandgrow,Q2448,VIA,Look forward to the opportunity to learn and grow,I look forward to the opportunity to learn and grow.,0,0,0,soft,other,train,openness,love of learning
IPIP,idonottendtothinkthingsthroughcritically,Q2449,VIA,Don't tend to think things through critically,I do not tend to think things through critically.,0,0,0,soft,other,train,conscientiousness,judgment/open-mindedness
IPIP,ihavetheabilitytomakeothersfeelinteresting,Q2450,VIA,Have the ability to make others feel interesting,I have the ability to make others feel interesting.,0,0,0,soft,other,train,extraversion,social/personal/emotional intelligence
IPIP,idonotquitataskbeforeitisfinished,Q2451,VIA,Don't quit a task before it is finished,I do not quit a task before it is finished.,0,0,0,soft,other,train,conscientiousness,industriousness/perseverance/persistence
IPIP,ibelievethateveryonerightsareequallyimportant,Q2452,IPIP,Believe that everyone's rights are equally important,I believe that everyone's rights are equally important.,0,0,0,soft,other,train,agreeableness,
IPIP,idonotpridemyselfonbeingoriginal,Q2454,VIA,Don't pride myself on being original,I do not pride myself on being original.,0,0,0,soft,other,train,openness,creativity/originality
IPIP,ihavenevergivenbadadvicetoafriend,Q2455,VIA,Have never given bad advice to a friend,I have never given bad advice to a friend.,0,0,0,soft,other,train,neuroticism,wisdom/perspective
IPIP,iamthemostimportantpersoninsomeoneelselife,Q2456,VIA,Am the most important person in someone else's life,I am the most important person in someone else life.,0,0,0,soft,other,train,conscientiousness,capacity for love
IPIP,ifinishthingsdespiteobstaclesintheway,Q2459,VIA,Finish things despite obstacles in the way,I finish things despite obstacles in the way.,0,0,0,soft,other,train,conscientiousness,industriousness/perseverance/persistence
IPIP,iliketostartfights,Q2460,CAT-PD,Like to start fights,I like to start fights.,0,0,0,soft,other,train,agreeableness,hostile aggression
IPIP,ilovetomakeotherpeoplehappy,Q2462,VIA,Love to make other people happy,I love to make other people happy.,0,0,0,soft,other,train,agreeableness,kindness/generosity
IPIP,idonoteasilysharemyfeelingswithothers,Q2463,VIA,Do not easily share my feelings with others,I do not easily share my feelings with others.,0,0,0,soft,other,train,extraversion,capacity for love
IPIP,idonotspeakmymindfreelywhentheremightbenegativeresults,Q2464,VIA,Don't speak my mind freely when there might be negative results,I do not speak my mind freely when there might be negative results.,0,0,0,soft,other,train,extraversion,bravery/courage/valor
IPIP,iworkbestwheniamalone,Q2466,VIA,Work best when I am alone,I work best when I am alone.,0,0,0,soft,other,train,extraversion,teamwork/citizenship
IPIP,idonotapproachthingshalfheartedly,Q2467,VIA,Don't approach things halfheartedly,I do not approach things halfheartedly.,0,0,0,soft,other,train,conscientiousness,vitality/enthusiasm/zest
IPIP,iamnotgoodatplanninggroupactivities,Q2469,VIA,Am not good at planning group activities,I am not good at planning group activities.,0,0,0,soft,other,train,extraversion,leadership
IPIP,icancontrolmyemotions,Q2471,VIA,Can control my emotions,I can control my emotions.,0,0,0,soft,other,train,neuroticism,self-control/self-regulation
IPIP,iknowthatmyfriendsconsidermetobeimpulsive,Q2472,VIA,Know that my friends consider me to be impulsive,I know that my friends consider me to be impulsive.,0,0,0,soft,other,train,conscientiousness,prudence
IPIP,iamatruelifelonglearner,Q2474,VIA,Am a true life-long learner,I am a true lifelong learner.,0,0,0,soft,other,test,openness,love of learning
IPIP,icanclearlypictureinmymindwhatiwanttohappeninmyfuture,Q2476,VIA,Can clearly picture in my mind what I want to happen in my future,I can clearly picture in my mind what I want to happen in my future.,0,0,0,soft,other,train,conscientiousness,hope/optimism
IPIP,ilietogetmyselfoutoftrouble,Q2477,VIA,Lie to get myself out of trouble,I lie to get myself out of trouble.,0,0,0,soft,other,train,conscientiousness,honesty/integrity/authenticity
IPIP,ilovewhatido,Q2482,VIA,Love what I do,I love what I do.,0,0,0,soft,other,test,neuroticism,vitality/enthusiasm/zest
IPIP,iallowotherstomakeafreshstart,Q2483,VIA,Allow others to make a fresh start,I allow others to make a fresh start.,0,0,0,soft,other,train,agreeableness,forgiveness/mercy
IPIP,ihaveneverdeliberatelyhurtanyone,Q2484,VIA,Have never deliberately hurt anyone,I have never deliberately hurt anyone.,0,0,0,soft,other,train,agreeableness,prudence
IPIP,idonotmakeabigdealaboutgiftsthatireceive,Q2486,VIA,Don't make a big deal about gifts that I receive,I do not make a big deal about gifts that I receive.,0,0,0,soft,other,train,agreeableness,gratitude
IPIP,iamvaluedbyothersformyobjectivity,Q2488,VIA,Am valued by others for my objectivity,I am valued by others for my objectivity.,0,0,0,soft,other,train,conscientiousness,judgment/open-mindedness
IPIP,icomeupwithnewwaystodothings,Q2489,VIA,Come up with new ways to do things,I come up with new ways to do things.,0,0,0,soft,other,train,openness,creativity/originality
IPIP,iknowwhatmakesotherstick,Q2491,VIA,Know what makes others tick,I know what makes others tick.,0,0,0,soft,other,train,extraversion,social/personal/emotional intelligence
IPIP,ihavebeendescribedaswisebeyondmyyears,Q2492,VIA,Have been described as wise beyond my years,I have been described as wise beyond my years.,0,0,0,soft,other,train,openness,wisdom/perspective
IPIP,iamnotgoodatworkingwithagroup,Q2494,VIA,Am not good at working with a group,I am not good at working with a group.,0,0,0,soft,other,train,extraversion,teamwork/citizenship
IPIP,icallforactionwhileotherstalk,Q2495,VIA,Call for action while others talk,I call for action while others talk.,0,0,0,soft,other,train,agreeableness,bravery/courage/valor
IPIP,iamahardworker,Q2496,VIA,Am a hard worker,I am a hard worker.,0,0,0,soft,other,train,conscientiousness,industriousness/perseverance/persistence
IPIP,iusemagictowardoffbadthoughtsaboutme,Q2497,CAT-PD,Use magic to ward off bad thoughts about me,I use magic to ward off bad thoughts about me.,0,0,0,soft,other,train,openness,irrational beliefs
IPIP,icanbetrustedtokeepmypromises,Q2498,VIA,Can be trusted to keep my promises,I can be trusted to keep my promises.,0,0,0,soft,other,train,conscientiousness,honesty/integrity/authenticity
IPIP,ihelpedaneighborinthelastmonth,Q2499,VIA,Helped a neighbor in the last month,I helped a neighbor in the last month.,0,0,0,soft,other,train,extraversion,kindness/generosity
IPIP,icouldneverstoplovingmyfamilyandclosefriendsnomatterwhattheydid,Q2501,VIA,"Could never stop loving my family and close friends, no matter what they did",I could never stop loving my family and close friends no matter what they did.,0,0,0,soft,other,train,agreeableness,capacity for love
IPIP,idonottalkbadlytooutsidersaboutmyowngroup,Q2502,VIA,Don't talk badly to outsiders about my own group,I do not talk badly to outsiders about my own group.,0,0,0,soft,other,train,agreeableness,teamwork/citizenship
IPIP,idonotthinkaboutmorepossibilitiesthantheoneilikefirst,Q2503,VIA,Don't think about more possibilities than the one I like first,I do not think about more possibilities than the one I like first.,0,0,0,soft,other,train,openness,judgment/open-mindedness
IPIP,iamwillingtotakeriskstoestablisharelationship,Q2505,VIA,Am willing to take risks to establish a relationship,I am willing to take risks to establish a relationship.,0,0,0,soft,other,test,extraversion,capacity for love
IPIP,iforegothingsthatarebadformeinthelongruneveniftheymakemefeelgoodintheshortrun,Q2506,VIA,Forego things that are bad for me in the long run even if they make me feel good in the short run,I forego things that are bad for me in the long run even if they make me feel good in the short run.,0,0,0,soft,other,train,neuroticism,self-control/self-regulation
